,Unnamed: 0,Team,Year,ST,W,PD,PP,FL,BF,BG,PTS,WC,EVENT,ENGINE,GRID POS,RACE
1897,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Brazilian Grand Prix,Honda RA617H,6,8.0
1898,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Brazilian Grand Prix,Honda RA617H,12,0.0
1899,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Abu Dhabi Grand Prix,Honda RA617H,11,9.0
1900,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Abu Dhabi Grand Prix,Honda RA617H,13,12.0
1901,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Brazilian Grand Prix,Honda RA616H,10,10.0
1902,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Brazilian Grand Prix,Honda RA616H,17,16.0
1903,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Abu Dhabi Grand Prix,Honda RA616H,9,10.0
1904,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Abu Dhabi Grand Prix,Honda RA616H,12,0.0
1905,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Australian Grand Prix,Honda RA616H,12,14.0
1906,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Australian Grand Prix,Honda RA616H,11,0.0
1907,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Bahrain Grand Prix,Honda RA616H,12,10.0
1908,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Bahrain Grand Prix,Honda RA616H,14,0.0
1909,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Chinese Grand Prix,Honda RA616H,11,12.0
1910,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Chinese Grand Prix,Honda RA616H,12,13.0
1911,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Russian Grand Prix,Honda RA616H,14,6.0
1912,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Russian Grand Prix,Honda RA616H,12,10.0
1913,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Spanish Grand Prix,Honda RA616H,12,9.0
1914,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Spanish Grand Prix,Honda RA616H,10,0.0
1915,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Monaco Grand Prix,Honda RA616H,9,5.0
1916,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Monaco Grand Prix,Honda RA616H,13,9.0
1917,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Canadian Grand Prix,Honda RA616H,10,11.0
1918,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Canadian Grand Prix,Honda RA616H,12,0.0
1919,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,European Grand Prix,Honda RA616H,19,11.0
1920,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,European Grand Prix,Honda RA616H,13,0.0
1921,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Austrian Grand Prix,Honda RA616H,3,6.0
1922,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Austrian Grand Prix,Honda RA616H,14,18.0
1923,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,British Grand Prix,Honda RA616H,17,12.0
1924,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,British Grand Prix,Honda RA616H,9,13.0
1925,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Hungarian Grand Prix,Honda RA616H,7,7.0
1926,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Hungarian Grand Prix,Honda RA616H,8,0.0
1927,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,German Grand Prix,Honda RA616H,12,8.0
1928,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,German Grand Prix,Honda RA616H,13,12.0
1929,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Belgian Grand Prix,Honda RA616H,22,7.0
1930,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Belgian Grand Prix,Honda RA616H,9,0.0
1931,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Italian Grand Prix,Honda RA616H,14,12.0
1932,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Italian Grand Prix,Honda RA616H,12,14.0
1933,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Singapore Grand Prix,Honda RA616H,9,7.0
1934,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Singapore Grand Prix,Honda RA616H,12,0.0
1935,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Malaysian Grand Prix,Honda RA616H,22,7.0
1936,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Malaysian Grand Prix,Honda RA616H,9,9.0
1937,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Japanese Grand Prix,Honda RA616H,15,16.0
1938,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Japanese Grand Prix,Honda RA616H,22,18.0
1939,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,United States Grand Prix,Honda RA616H,12,5.0
1940,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,United States Grand Prix,Honda RA616H,19,9.0
1941,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Mexican Grand Prix,Honda RA616H,13,12.0
1942,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Mexican Grand Prix,Honda RA616H,11,13.0
1943,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,Australian Grand Prix,Honda RA615H,16,11.0
1944,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,Malaysian Grand Prix,Honda RA615H,17,0.0
1945,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,Malaysian Grand Prix,Honda RA615H,18,0.0
1946,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,Chinese Grand Prix,Honda RA615H,18,12.0
1947,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,Chinese Grand Prix,Honda RA615H,17,14.0
1948,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,Bahrain Grand Prix,Honda RA615H,14,11.0
1949,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,Spanish Grand Prix,Honda RA615H,14,16.0
1950,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,Spanish Grand Prix,Honda RA615H,13,0.0
1951,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,Monaco Grand Prix,Honda RA615H,10,8.0
1952,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,Monaco Grand Prix,Honda RA615H,13,0.0
1953,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,Canadian Grand Prix,Honda RA615H,13,0.0
1954,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,Canadian Grand Prix,Honda RA615H,20,0.0
1955,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,Austrian Grand Prix,Honda RA615H,19,0.0
1956,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,Austrian Grand Prix,Honda RA615H,20,0.0
1957,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,British Grand Prix,Honda RA615H,17,10.0
1958,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,British Grand Prix,Honda RA615H,18,0.0
1959,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,Hungarian Grand Prix,Honda RA615H,15,5.0
1960,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,Hungarian Grand Prix,Honda RA615H,16,9.0
1961,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,Belgian Grand Prix,Honda RA615H,20,13.0
1962,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,Belgian Grand Prix,Honda RA615H,19,14.0
1963,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,Italian Grand Prix,Honda RA615H,15,14.0
1964,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,Italian Grand Prix,Honda RA615H,16,18.0
1965,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,Singapore Grand Prix,Honda RA615H,12,0.0
1966,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,Singapore Grand Prix,Honda RA615H,15,0.0
1967,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,Japanese Grand Prix,Honda RA615H,12,11.0
1968,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,Japanese Grand Prix,Honda RA615H,14,16.0
1969,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,Russian Grand Prix,Honda RA615H,13,9.0
1970,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,Russian Grand Prix,Honda RA615H,19,11.0
1971,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,United States Grand Prix,Honda RA615H,11,6.0
1972,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,United States Grand Prix,Honda RA615H,9,11.0
1973,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,Mexican Grand Prix,Honda RA615H,20,14.0
1974,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,Mexican Grand Prix,Honda RA615H,18,0.0
1975,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,Brazilian Grand Prix,Honda RA615H,16,14.0
1976,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,Brazilian Grand Prix,Honda RA615H,20,15.0
1977,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,Abu Dhabi Grand Prix,Honda RA615H,12,12.0
1978,48,mclaren,2015,19,0,0,0,0,5,9,27.0,9th,Abu Dhabi Grand Prix,Honda RA615H,16,17.0
1979,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,Canadian Grand Prix,Mercedes PU106A Hybrid,9,4.0
1980,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,Canadian Grand Prix,Mercedes PU106A Hybrid,12,9.0
1981,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,Austrian Grand Prix,Mercedes PU106A Hybrid,6,7.0
1982,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,Austrian Grand Prix,Mercedes PU106A Hybrid,11,11.0
1983,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,British Grand Prix,Mercedes PU106A Hybrid,3,4.0
1984,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,British Grand Prix,Mercedes PU106A Hybrid,5,7.0
1985,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,German Grand Prix,Mercedes PU106A Hybrid,11,8.0
1986,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,German Grand Prix,Mercedes PU106A Hybrid,4,9.0
1987,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,Hungarian Grand Prix,Mercedes PU106A Hybrid,7,10.0
1988,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,Hungarian Grand Prix,Mercedes PU106A Hybrid,21,12.0
1989,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,Belgian Grand Prix,Mercedes PU106A Hybrid,10,6.0
1990,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,Belgian Grand Prix,Mercedes PU106A Hybrid,7,12.0
1991,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,Italian Grand Prix,Mercedes PU106A Hybrid,6,8.0
1992,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,Italian Grand Prix,Mercedes PU106A Hybrid,5,10.0
1993,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,Singapore Grand Prix,Mercedes PU106A Hybrid,9,10.0
1994,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,Singapore Grand Prix,Mercedes PU106A Hybrid,11,0.0
1995,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,Japanese Grand Prix,Mercedes PU106A Hybrid,8,5.0
1996,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,Japanese Grand Prix,Mercedes PU106A Hybrid,7,14.0
1997,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,Russian Grand Prix,Mercedes PU106A Hybrid,4,4.0
1998,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,Russian Grand Prix,Mercedes PU106A Hybrid,11,5.0
1999,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,United States Grand Prix,Mercedes PU106A Hybrid,7,8.0
2000,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,United States Grand Prix,Mercedes PU106A Hybrid,12,12.0
2001,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,Brazilian Grand Prix,Mercedes PU106A Hybrid,5,4.0
2002,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,Brazilian Grand Prix,Mercedes PU106A Hybrid,7,9.0
2003,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,Abu Dhabi Grand Prix,Mercedes PU106A Hybrid,6,5.0
2004,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,Abu Dhabi Grand Prix,Mercedes PU106A Hybrid,9,11.0
2005,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,Australian Grand Prix,Mercedes PU106A Hybrid,4,2.0
2006,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,Australian Grand Prix,Mercedes PU106A Hybrid,10,3.0
2007,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,Malaysian Grand Prix,Mercedes PU106A Hybrid,10,6.0
2008,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,Malaysian Grand Prix,Mercedes PU106A Hybrid,8,9.0
2009,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,Bahrain Grand Prix,Mercedes PU106A Hybrid,6,17.0
2010,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,Bahrain Grand Prix,Mercedes PU106A Hybrid,8,0.0
2011,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,Chinese Grand Prix,Mercedes PU106A Hybrid,12,11.0
2012,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,Chinese Grand Prix,Mercedes PU106A Hybrid,15,13.0
2013,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,Spanish Grand Prix,Mercedes PU106A Hybrid,8,11.0
2014,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,Spanish Grand Prix,Mercedes PU106A Hybrid,14,12.0
2015,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,Monaco Grand Prix,Mercedes PU106A Hybrid,12,6.0
2016,49,mclaren,2014,19,0,2,0,0,2,3,181.0,5th,Monaco Grand Prix,Mercedes PU106A Hybrid,8,10.0
2017,50,force-india,2018,12,0,1,0,0,3,6,52.0,7th,German Grand Prix,Mercedes F1 M09 EQ Power+,10,7.0
2018,50,force-india,2018,12,0,1,0,0,3,6,52.0,7th,German Grand Prix,Mercedes F1 M09 EQ Power+,15,8.0
2019,50,force-india,2018,12,0,1,0,0,3,6,52.0,7th,Hungarian Grand Prix,Mercedes F1 M09 EQ Power+,17,13.0
2020,50,force-india,2018,12,0,1,0,0,3,6,52.0,7th,Hungarian Grand Prix,Mercedes F1 M09 EQ Power+,18,14.0
2021,50,force-india,2018,12,0,1,0,0,3,6,52.0,7th,Australian Grand Prix,Mercedes F1 M09 EQ Power+,12,11.0
2022,50,force-india,2018,12,0,1,0,0,3,6,52.0,7th,Australian Grand Prix,Mercedes F1 M09 EQ Power+,14,12.0
2023,50,force-india,2018,12,0,1,0,0,3,6,52.0,7th,Bahrain Grand Prix,Mercedes F1 M09 EQ Power+,8,10.0
2024,50,force-india,2018,12,0,1,0,0,3,6,52.0,7th,Bahrain Grand Prix,Mercedes F1 M09 EQ Power+,12,16.0
2025,50,force-india,2018,12,0,1,0,0,3,6,52.0,7th,Chinese Grand Prix,Mercedes F1 M09 EQ Power+,12,11.0
2026,50,force-india,2018,12,0,1,0,0,3,6,52.0,7th,Chinese Grand Prix,Mercedes F1 M09 EQ Power+,8,12.0
2027,50,force-india,2018,12,0,1,0,0,3,6,52.0,7th,Azerbaijan Grand Prix,Mercedes F1 M09 EQ Power+,8,3.0
2028,50,force-india,2018,12,0,1,0,0,3,6,52.0,7th,Azerbaijan Grand Prix,Mercedes F1 M09 EQ Power+,7,0.0
2029,50,force-india,2018,12,0,1,0,0,3,6,52.0,7th,Spanish Grand Prix,Mercedes F1 M09 EQ Power+,15,9.0
2030,50,force-india,2018,12,0,1,0,0,3,6,52.0,7th,Spanish Grand Prix,Mercedes F1 M09 EQ Power+,13,0.0
2031,50,force-india,2018,12,0,1,0,0,3,6,52.0,7th,Monaco Grand Prix,Mercedes F1 M09 EQ Power+,6,6.0
2032,50,force-india,2018,12,0,1,0,0,3,6,52.0,7th,Monaco Grand Prix,Mercedes F1 M09 EQ Power+,9,12.0
2033,50,force-india,2018,12,0,1,0,0,3,6,52.0,7th,Canadian Grand Prix,Mercedes F1 M09 EQ Power+,8,9.0
2034,50,force-india,2018,12,0,1,0,0,3,6,52.0,7th,Canadian Grand Prix,Mercedes F1 M09 EQ Power+,10,14.0
2035,50,force-india,2018,12,0,1,0,0,3,6,52.0,7th,French Grand Prix,Mercedes F1 M09 EQ Power+,11,0.0
2036,50,force-india,2018,12,0,1,0,0,3,6,52.0,7th,French Grand Prix,Mercedes F1 M09 EQ Power+,13,0.0
2037,50,force-india,2018,12,0,1,0,0,3,6,52.0,7th,Austrian Grand Prix,Mercedes F1 M09 EQ Power+,11,6.0
2038,50,force-india,2018,12,0,1,0,0,3,6,52.0,7th,Austrian Grand Prix,Mercedes F1 M09 EQ Power+,15,7.0
2039,50,force-india,2018,12,0,1,0,0,3,6,52.0,7th,British  Grand Prix,Mercedes F1 M09 EQ Power+,10,7.0
2040,50,force-india,2018,12,0,1,0,0,3,6,52.0,7th,British  Grand Prix,Mercedes F1 M09 EQ Power+,12,10.0
2041,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Australian Grand Prix,Mercedes F1 M08 EQ Power+,10,7.0
2042,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Australian Grand Prix,Mercedes F1 M08 EQ Power+,13,10.0
2043,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Chinese Grand Prix,Mercedes F1 M08 EQ Power+,8,9.0
2044,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Chinese Grand Prix,Mercedes F1 M08 EQ Power+,17,10.0
2045,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Bahrain Grand Prix,Mercedes F1 M08 EQ Power+,18,7.0
2046,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Bahrain Grand Prix,Mercedes F1 M08 EQ Power+,14,10.0
2047,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Russian Grand Prix,Mercedes F1 M08 EQ Power+,9,6.0
2048,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Russian Grand Prix,Mercedes F1 M08 EQ Power+,10,7.0
2049,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Spanish Grand Prix,Mercedes F1 M08 EQ Power+,8,4.0
2050,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Spanish Grand Prix,Mercedes F1 M08 EQ Power+,10,5.0
2051,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Monaco Grand Prix,Mercedes F1 M08 EQ Power+,15,12.0
2052,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Monaco Grand Prix,Mercedes F1 M08 EQ Power+,7,13.0
2053,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Canadian Grand Prix,Mercedes F1 M08 EQ Power+,8,5.0
2054,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Canadian Grand Prix,Mercedes F1 M08 EQ Power+,9,6.0
2055,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Azerbaijan Grand Prix,Mercedes F1 M08 EQ Power+,7,6.0
2056,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Azerbaijan Grand Prix,Mercedes F1 M08 EQ Power+,6,0.0
2057,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Austrian Grand Prix,Mercedes F1 M08 EQ Power+,7,7.0
2058,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Austrian Grand Prix,Mercedes F1 M08 EQ Power+,9,8.0
2059,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,British Grand Prix,Mercedes F1 M08 EQ Power+,7,8.0
2060,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,British Grand Prix,Mercedes F1 M08 EQ Power+,6,9.0
2061,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Hungarian Grand Prix,Mercedes F1 M08 EQ Power+,13,8.0
2062,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Hungarian Grand Prix,Mercedes F1 M08 EQ Power+,11,9.0
2063,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Belgian Grand Prix,Mercedes F1 M08 EQ Power+,9,9.0
2064,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Belgian Grand Prix,Mercedes F1 M08 EQ Power+,8,17.0
2065,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Italian Grand Prix,Mercedes F1 M08 EQ Power+,3,6.0
2066,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Italian Grand Prix,Mercedes F1 M08 EQ Power+,10,9.0
2067,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Singapore Grand Prix,Mercedes F1 M08 EQ Power+,12,5.0
2068,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Singapore Grand Prix,Mercedes F1 M08 EQ Power+,14,10.0
2069,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Malaysian Grand Prix,Mercedes F1 M08 EQ Power+,9,6.0
2070,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Malaysian Grand Prix,Mercedes F1 M08 EQ Power+,6,10.0
2071,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Japanese Grand Prix,Mercedes F1 M08 EQ Power+,5,6.0
2072,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Japanese Grand Prix,Mercedes F1 M08 EQ Power+,7,7.0
2073,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,United States Grand Prix,Mercedes F1 M08 EQ Power+,6,6.0
2074,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,United States Grand Prix,Mercedes F1 M08 EQ Power+,9,8.0
2075,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Mexican Grand Prix,Mercedes F1 M08 EQ Power+,6,5.0
2076,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Mexican Grand Prix,Mercedes F1 M08 EQ Power+,9,7.0
2077,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Brazilian Grand Prix,Mercedes F1 M08 EQ Power+,5,9.0
2078,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Brazilian Grand Prix,Mercedes F1 M08 EQ Power+,10,0.0
2079,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Abu Dhabi Grand Prix,Mercedes F1 M08 EQ Power+,8,7.0
2080,51,force-india,2017,20,0,0,0,1,4,3,187.0,4th,Abu Dhabi Grand Prix,Mercedes F1 M08 EQ Power+,9,8.0
2081,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,Bahrain Grand Prix,Mercedes PU106C Hybrid,8,15.0
2082,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,Bahrain Grand Prix,Mercedes PU106C Hybrid,18,16.0
2083,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,Chinese Grand Prix,Mercedes PU106C Hybrid,7,11.0
2084,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,Chinese Grand Prix,Mercedes PU106C Hybrid,13,15.0
2085,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,Russian Grand Prix,Mercedes PU106C Hybrid,6,9.0
2086,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,Russian Grand Prix,Mercedes PU106C Hybrid,13,0.0
2087,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,Spanish Grand Prix,Mercedes PU106C Hybrid,9,7.0
2088,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,Spanish Grand Prix,Mercedes PU106C Hybrid,11,0.0
2089,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,Monaco Grand Prix,Mercedes PU106C Hybrid,7,3.0
2090,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,Monaco Grand Prix,Mercedes PU106C Hybrid,5,6.0
2091,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,Canadian Grand Prix,Mercedes PU106C Hybrid,9,8.0
2092,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,Canadian Grand Prix,Mercedes PU106C Hybrid,11,10.0
2093,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,European Grand Prix,Mercedes PU106C Hybrid,7,3.0
2094,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,European Grand Prix,Mercedes PU106C Hybrid,12,9.0
2095,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,Austrian Grand Prix,Mercedes PU106C Hybrid,16,17.0
2096,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,Austrian Grand Prix,Mercedes PU106C Hybrid,2,19.0
2097,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,British Grand Prix,Mercedes PU106C Hybrid,10,6.0
2098,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,British Grand Prix,Mercedes PU106C Hybrid,8,7.0
2099,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,Hungarian Grand Prix,Mercedes PU106C Hybrid,9,10.0
2100,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,Hungarian Grand Prix,Mercedes PU106C Hybrid,13,11.0
2101,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,German Grand Prix,Mercedes PU106C Hybrid,8,7.0
2102,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,German Grand Prix,Mercedes PU106C Hybrid,9,10.0
2103,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,Belgian Grand Prix,Mercedes PU106C Hybrid,7,4.0
2104,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,Belgian Grand Prix,Mercedes PU106C Hybrid,6,5.0
2105,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,Italian Grand Prix,Mercedes PU106C Hybrid,8,8.0
2106,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,Italian Grand Prix,Mercedes PU106C Hybrid,9,10.0
2107,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,Singapore Grand Prix,Mercedes PU106C Hybrid,17,8.0
2108,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,Singapore Grand Prix,Mercedes PU106C Hybrid,8,0.0
2109,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,Malaysian Grand Prix,Mercedes PU106C Hybrid,7,6.0
2110,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,Malaysian Grand Prix,Mercedes PU106C Hybrid,8,8.0
2111,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,Japanese Grand Prix,Mercedes PU106C Hybrid,5,7.0
2112,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,Japanese Grand Prix,Mercedes PU106C Hybrid,9,8.0
2113,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,United States Grand Prix,Mercedes PU106C Hybrid,11,8.0
2114,52,force-india,2016,21,0,2,0,1,3,2,173.0,4th,United States Grand Prix,Mercedes PU106C Hybrid,7,0.0
