,Unnamed: 0,Team,Year,ST,W,PD,PP,FL,BF,BG,PTS,WC,EVENT,ENGINES,GRID POS,RACE
1666,41,mclaren,2022,22,0,1,0,2,3,3,159.0,5th,Canadian Grand Prix,Mercedes,14,15.0
1667,41,mclaren,2022,22,0,1,0,2,3,3,159.0,5th,British Grand Prix,Mercedes,6,6.0
1668,41,mclaren,2022,22,0,1,0,2,3,3,159.0,5th,British Grand Prix,Mercedes,14,13.0
1669,41,mclaren,2022,22,0,1,0,2,3,3,159.0,5th,Austrian Grand Prix,Mercedes,10,7.0
1670,41,mclaren,2022,22,0,1,0,2,3,3,159.0,5th,Austrian Grand Prix,Mercedes,11,9.0
1671,41,mclaren,2022,22,0,1,0,2,3,3,159.0,5th,French Grand Prix,Mercedes,5,7.0
1672,41,mclaren,2022,22,0,1,0,2,3,3,159.0,5th,French Grand Prix,Mercedes,9,9.0
1673,41,mclaren,2022,22,0,1,0,2,3,3,159.0,5th,Hungarian Grand Prix,Mercedes,4,7.0
1674,41,mclaren,2022,22,0,1,0,2,3,3,159.0,5th,Hungarian Grand Prix,Mercedes,9,15.0
1675,41,mclaren,2022,22,0,1,0,2,3,3,159.0,5th,Belgian Grand Prix,Mercedes,17,12.0
1676,41,mclaren,2022,22,0,1,0,2,3,3,159.0,5th,Belgian Grand Prix,Mercedes,7,15.0
1677,41,mclaren,2022,22,0,1,0,2,3,3,159.0,5th,Dutch Grand Prix,Mercedes,7,7.0
1678,41,mclaren,2022,22,0,1,0,2,3,3,159.0,5th,Dutch Grand Prix,Mercedes,17,17.0
1679,41,mclaren,2022,22,0,1,0,2,3,3,159.0,5th,Italian Grand Prix,Mercedes,3,7.0
1680,41,mclaren,2022,22,0,1,0,2,3,3,159.0,5th,Italian Grand Prix,Mercedes,4,0.0
1681,41,mclaren,2022,22,0,1,0,2,3,3,159.0,5th,Singapore Grand Prix,Mercedes,6,4.0
1682,41,mclaren,2022,22,0,1,0,2,3,3,159.0,5th,Singapore Grand Prix,Mercedes,16,5.0
1683,41,mclaren,2022,22,0,1,0,2,3,3,159.0,5th,Japanese Grand Prix,Mercedes,10,10.0
1684,41,mclaren,2022,22,0,1,0,2,3,3,159.0,5th,Japanese Grand Prix,Mercedes,11,11.0
1685,41,mclaren,2022,22,0,1,0,2,3,3,159.0,5th,United States Grand Prix,Mercedes,6,6.0
1686,41,mclaren,2022,22,0,1,0,2,3,3,159.0,5th,United States Grand Prix,Mercedes,15,16.0
1687,41,mclaren,2022,22,0,1,0,2,3,3,159.0,5th,Mexican Grand Prix,Mercedes,11,7.0
1688,41,mclaren,2022,22,0,1,0,2,3,3,159.0,5th,Mexican Grand Prix,Mercedes,8,9.0
1689,41,mclaren,2022,22,0,1,0,2,3,3,159.0,5th,Abu Dhabi Grand Prix,Mercedes,7,6.0
1690,41,mclaren,2022,22,0,1,0,2,3,3,159.0,5th,Abu Dhabi Grand Prix,Mercedes,13,9.0
1691,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Saudi Arabian Grand Prix,Mercedes,7,10.0
1692,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Abu Dhabi Grand Prix,Mercedes,3,7.0
1693,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Abu Dhabi Grand Prix,Mercedes,10,12.0
1694,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Formula 1 Gulf Air Bahrain Grand Prix,Mercedes,7,4.0
1695,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Formula 1 Gulf Air Bahrain Grand Prix,Mercedes,6,7.0
1696,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Pirelli Gran Premio Del Made in Italy E Dell'Emilia Romagna,Mercedes,7,3.0
1697,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Pirelli Gran Premio Del Made in Italy E Dell'Emilia Romagna,Mercedes,6,6.0
1698,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Portuguese Grand Prix,Mercedes,7,5.0
1699,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Portuguese Grand Prix,Mercedes,16,9.0
1700,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Aramco Gran Premio De España,Mercedes,7,6.0
1701,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Aramco Gran Premio De España,Mercedes,9,8.0
1702,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Monaco Grand Prix,Mercedes,5,3.0
1703,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Monaco Grand Prix,Mercedes,12,12.0
1704,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Azerbaijan Grand Prix,Mercedes,9,5.0
1705,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Azerbaijan Grand Prix,Mercedes,13,9.0
1706,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,French Grand Prix,Mercedes,8,5.0
1707,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,French Grand Prix,Mercedes,10,6.0
1708,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Styrian Grand Prix,Mercedes,3,5.0
1709,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Styrian Grand Prix,Mercedes,13,13.0
1710,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Austrian Grand Prix,Mercedes,2,3.0
1711,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Austrian Grand Prix,Mercedes,13,7.0
1712,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,British Grand Prix,Mercedes,5,4.0
1713,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,British Grand Prix,Mercedes,6,5.0
1714,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Hungarian Grand Prix,Mercedes,11,11.0
1715,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Hungarian Grand Prix,Mercedes,6,0.0
1716,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Belgian Grand Prix,Mercedes,4,4.0
1717,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Belgian Grand Prix,Mercedes,15,14.0
1718,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Dutch Grand Prix,Mercedes,13,10.0
1719,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Dutch Grand Prix,Mercedes,10,11.0
1720,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Italian Grand Prix,Mercedes,2,1.0
1721,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Italian Grand Prix,Mercedes,3,2.0
1722,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Russian Grand Prix,Mercedes,5,4.0
1723,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Russian Grand Prix,Mercedes,1,7.0
1724,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Turkish Grand Prix,Mercedes,7,7.0
1725,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Turkish Grand Prix,Mercedes,20,13.0
1726,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,United States Grand Prix,Mercedes,6,5.0
1727,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,United States Grand Prix,Mercedes,7,8.0
1728,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Mexican Grand Prix,Mercedes,18,10.0
1729,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Mexican Grand Prix,Mercedes,7,12.0
1730,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Sao Paulo Grand Prix,Mercedes,5,10.0
1731,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Sao Paulo Grand Prix,Mercedes,11,0.0
1732,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Qatar Grand Prix,Mercedes,4,9.0
1733,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Qatar Grand Prix,Mercedes,14,12.0
1734,42,mclaren,2021,22,1,5,1,2,1,1,275.0,4th,Saudi Arabian Grand Prix,Mercedes,11,5.0
1735,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,Austrian Grand Prix,Renault,3,3.0
1736,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,Austrian Grand Prix,Renault,8,5.0
1737,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,Styrian Grand Prix,Renault,9,5.0
1738,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,Styrian Grand Prix,Renault,3,9.0
1739,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,Hungarian Grand Prix,Renault,9,9.0
1740,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,Hungarian Grand Prix,Renault,8,13.0
1741,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,British Grand Prix,Renault,5,5.0
1742,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,British Grand Prix,Renault,7,13.0
1743,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,70th Anniversary Grand Prix,Renault,10,9.0
1744,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,70th Anniversary Grand Prix,Renault,12,13.0
1745,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,Spanish Grand Prix,Renault,7,6.0
1746,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,Spanish Grand Prix,Renault,8,10.0
1747,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,Belgian Grand Prix,Renault,10,7.0
1748,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,Italian Grand Prix,Renault,3,2.0
1749,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,Italian Grand Prix,Renault,6,4.0
1750,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,Tuscany Grand Prix,Renault,11,6.0
1751,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,Tuscany Grand Prix,Renault,9,0.0
1752,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,Russian Grand Prix,Renault,8,15.0
1753,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,Russian Grand Prix,Renault,6,0.0
1754,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,Eifel Grand Prix,Renault,10,5.0
1755,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,Eifel Grand Prix,Renault,8,0.0
1756,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,Portuguese Grand Prix,Renault,7,6.0
1757,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,Portuguese Grand Prix,Renault,8,13.0
1758,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,Emilia Romagna Grand Prix,Renault,10,7.0
1759,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,Emilia Romagna Grand Prix,Renault,9,8.0
1760,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,Turkish Grand Prix,Renault,15,5.0
1761,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,Turkish Grand Prix,Renault,14,8.0
1762,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,Bahrain Grand Prix,Renault,9,4.0
1763,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,Bahrain Grand Prix,Renault,15,5.0
1764,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,Sakhir Grand Prix,Renault,8,4.0
1765,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,Sakhir Grand Prix,Renault,19,10.0
1766,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,Abu Dhabi Grand Prix,Renault,4,5.0
1767,43,mclaren,2020,17,0,2,0,3,2,3,202.0,3rd,Abu Dhabi Grand Prix,Renault,6,6.0
1768,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Austrian Grand Prix,Renault,5,6.0
1769,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Austrian Grand Prix,Renault,19,8.0
1770,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,British Grand Prix,Renault,13,6.0
1771,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,British Grand Prix,Renault,8,11.0
1772,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,German Grand Prix,Renault,7,5.0
1773,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,German Grand Prix,Renault,19,0.0
1774,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Hungarian Grand Prix,Renault,8,5.0
1775,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Hungarian Grand Prix,Renault,7,9.0
1776,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Belgian Grand Prix,Renault,11,11.0
1777,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Belgian Grand Prix,Renault,15,0.0
1778,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Italian Grand Prix,Renault,16,10.0
1779,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Italian Grand Prix,Renault,7,0.0
1780,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Singapore Grand Prix,Renault,9,7.0
1781,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Singapore Grand Prix,Renault,7,12.0
1782,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Russian Grand Prix,Renault,5,6.0
1783,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Russian Grand Prix,Renault,7,8.0
1784,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Japanese Grand Prix,Renault,7,5.0
1785,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Japanese Grand Prix,Renault,8,11.0
1786,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Mexican Grand Prix,Renault,7,13.0
1787,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Mexican Grand Prix,Renault,8,0.0
1788,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,United States Grand Prix,Renault,8,7.0
1789,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,United States Grand Prix,Renault,7,8.0
1790,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Brazilian Grand Prix,Renault,20,3.0
1791,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Brazilian Grand Prix,Renault,10,8.0
1792,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Abu Dhabi Grand Prix,Renault,6,8.0
1793,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Abu Dhabi Grand Prix,Renault,8,10.0
1794,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Australian Grand Prix,Renault,8,12.0
1795,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Australian Grand Prix,Renault,18,0.0
1796,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Bahrain Grand Prix,Renault,9,6.0
1797,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Bahrain Grand Prix,Renault,7,19.0
1798,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Chinese Grand Prix,Renault,14,14.0
1799,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Chinese Grand Prix,Renault,15,18.0
1800,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Azerbaijan Grand Prix,Renault,9,7.0
1801,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Azerbaijan Grand Prix,Renault,7,8.0
1802,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Spanish Grand Prix,Renault,12,8.0
1803,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Spanish Grand Prix,Renault,10,0.0
1804,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Monaco Grand Prix,Renault,9,6.0
1805,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Monaco Grand Prix,Renault,12,11.0
1806,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Canadian Grand Prix,Renault,11,11.0
1807,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,Canadian Grand Prix,Renault,8,0.0
1808,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,French Grand Prix,Renault,6,6.0
1809,44,mclaren,2019,21,0,1,0,0,3,5,145.0,4th,French Grand Prix,Renault,5,9.0
1810,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Australian Grand Prix,Renault,10,5.0
1811,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Australian Grand Prix,Renault,11,9.0
1812,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Bahrain Grand Prix,Renault,13,7.0
1813,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Bahrain Grand Prix,Renault,14,8.0
1814,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Chinese Grand Prix,Renault,13,7.0
1815,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Chinese Grand Prix,Renault,14,13.0
1816,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Azerbaijan Grand Prix,Renault,12,7.0
1817,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Azerbaijan Grand Prix,Renault,16,9.0
1818,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Spanish Grand Prix,Renault,8,8.0
1819,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Spanish Grand Prix,Renault,11,0.0
1820,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Monaco Grand Prix,Renault,12,14.0
1821,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Monaco Grand Prix,Renault,7,0.0
1822,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Canadian Grand Prix,Renault,15,16.0
1823,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Canadian Grand Prix,Renault,14,0.0
1824,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,French Grand Prix,Renault,17,12.0
1825,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,French Grand Prix,Renault,16,16.0
1826,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Austrian Grand Prix,Renault,20,8.0
1827,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Austrian Grand Prix,Renault,14,15.0
1828,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,British  Grand Prix,Renault,13,8.0
1829,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,British  Grand Prix,Renault,17,11.0
1830,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,German Grand Prix,Renault,18,13.0
1831,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,German Grand Prix,Renault,11,16.0
1832,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Hungarian Grand Prix,Renault,11,8.0
1833,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Hungarian Grand Prix,Renault,15,0.0
1834,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Belgian Grand Prix,Renault,20,15.0
1835,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Belgian Grand Prix,Renault,14,0.0
1836,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Italian Grand Prix,Renault,17,12.0
1837,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Italian Grand Prix,Renault,13,0.0
1838,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Singapore Grand Prix,Renault,11,7.0
1839,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Singapore Grand Prix,Renault,18,12.0
1840,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Russian Grand Prix,Renault,16,14.0
1841,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Russian Grand Prix,Renault,15,16.0
1842,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Japanese Grand Prix,Renault,18,14.0
1843,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Japanese Grand Prix,Renault,19,15.0
1844,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,United States Grand Prix,Renault,17,11.0
1845,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,United States Grand Prix,Renault,13,0.0
1846,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Mexican Grand Prix,Renault,15,8.0
1847,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Mexican Grand Prix,Renault,12,0.0
1848,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Brazilian Grand Prix,Renault,20,15.0
1849,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Brazilian Grand Prix,Renault,17,17.0
1850,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Abu Dhabi Grand Prix,Renault,15,11.0
1851,45,mclaren,2018,21,0,0,0,0,5,7,62.0,6th,Abu Dhabi Grand Prix,Renault,18,14.0
1852,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Australian Grand Prix,Red Bull,18,13.0
1853,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Australian Grand Prix,Red Bull,12,0.0
1854,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Chinese Grand Prix,Red Bull,13,0.0
1855,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Chinese Grand Prix,Red Bull,15,0.0
1856,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Bahrain Grand Prix,Red Bull,15,14.0
1857,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Russian Grand Prix,Red Bull,20,14.0
1858,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Spanish Grand Prix,Red Bull,7,12.0
1859,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Spanish Grand Prix,Red Bull,20,0.0
1860,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Monaco Grand Prix,Red Bull,12,0.0
1861,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Monaco Grand Prix,Red Bull,20,0.0
1862,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Canadian Grand Prix,Red Bull,16,14.0
1863,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Canadian Grand Prix,Red Bull,12,16.0
1864,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Azerbaijan Grand Prix,Red Bull,19,9.0
1865,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Azerbaijan Grand Prix,Red Bull,18,12.0
1866,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Austrian Grand Prix,Red Bull,13,12.0
1867,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Austrian Grand Prix,Red Bull,12,0.0
1868,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,British Grand Prix,Red Bull,8,11.0
1869,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,British Grand Prix,Red Bull,20,0.0
1870,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Hungarian Grand Prix,Red Bull,7,6.0
1871,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Hungarian Grand Prix,Red Bull,8,10.0
1872,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Belgian Grand Prix,Red Bull,20,14.0
1873,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Belgian Grand Prix,Red Bull,10,0.0
1874,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Italian Grand Prix,Red Bull,19,17.0
1875,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Italian Grand Prix,Red Bull,18,0.0
1876,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Singapore Grand Prix,Red Bull,9,7.0
1877,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Singapore Grand Prix,Red Bull,8,0.0
1878,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Malaysian Grand Prix,Red Bull,7,7.0
1879,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Malaysian Grand Prix,Red Bull,10,11.0
1880,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Japanese Grand Prix,Red Bull,20,11.0
1881,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Japanese Grand Prix,Red Bull,9,14.0
1882,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,United States Grand Prix,Red Bull,20,12.0
1883,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,United States Grand Prix,Red Bull,8,0.0
1884,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Mexican Grand Prix,Red Bull,18,10.0
1885,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Mexican Grand Prix,Red Bull,19,12.0
1886,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Brazilian Grand Prix,Red Bull,6,8.0
1887,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Brazilian Grand Prix,Red Bull,12,0.0
1888,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Abu Dhabi Grand Prix,Red Bull,11,9.0
1889,46,mclaren,2017,20,0,0,0,1,6,6,30.0,9th,Abu Dhabi Grand Prix,Red Bull,13,12.0
1890,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Brazilian Grand Prix,Red Bull,10,10.0
1891,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Brazilian Grand Prix,Red Bull,17,16.0
1892,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Abu Dhabi Grand Prix,Red Bull,9,10.0
1893,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Abu Dhabi Grand Prix,Red Bull,12,0.0
1894,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Australian Grand Prix,Red Bull,12,14.0
1895,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Australian Grand Prix,Red Bull,11,0.0
1896,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Bahrain Grand Prix,Red Bull,12,10.0
1897,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Bahrain Grand Prix,Red Bull,14,0.0
1898,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Chinese Grand Prix,Red Bull,11,12.0
1899,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Chinese Grand Prix,Red Bull,12,13.0
1900,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Russian Grand Prix,Red Bull,14,6.0
1901,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Russian Grand Prix,Red Bull,12,10.0
1902,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Spanish Grand Prix,Red Bull,12,9.0
1903,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Spanish Grand Prix,Red Bull,10,0.0
1904,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Monaco Grand Prix,Red Bull,9,5.0
1905,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Monaco Grand Prix,Red Bull,13,9.0
1906,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Canadian Grand Prix,Red Bull,10,11.0
1907,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Canadian Grand Prix,Red Bull,12,0.0
1908,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,European Grand Prix,Red Bull,19,11.0
1909,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,European Grand Prix,Red Bull,13,0.0
1910,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Austrian Grand Prix,Red Bull,3,6.0
1911,47,mclaren,2016,21,0,0,0,1,5,3,76.0,6th,Austrian Grand Prix,Red Bull,14,18.0
